20190904065400,-20.833505630493164,Normaly
20190904070400,-20.870147705078125,Normaly
20190904071400,-21.039121627807617,Normaly
20190904072400,-21.21184539794922,Normaly
20190904073400,-20.929418563842773,Normaly
20190904074400,-20.919191360473633,Normaly
20190904075400,-20.413013458251953,Normaly
20190904080400,-20.51126480102539,Normaly
20190904081400,-20.839231491088867,Normaly
20190904082400,-21.54545021057129,Normaly
20190904083400,-20.688602447509766,Normaly
20190904084400,-20.278413772583008,Normaly
20190904085400,-20.836706161499023,Normaly
20190904090400,-20.336280822753906,Normaly
20190904091400,-21.180997848510742,Normaly
20190904092400,-20.836536407470703,Normaly
20190904093400,-20.644012451171875,Normaly
20190904094400,-21.094417572021484,Normaly
20190904095400,-20.4783935546875,Normaly
20190904100400,-20.650203704833984,Normaly
20190904101400,-20.918254852294922,Normaly
20190904102400,-21.221895217895508,Normaly
20190904103400,-21.27005386352539,Normaly
20190904104400,-20.167579650878906,Normaly
20190904105400,-20.52776336669922,Normaly
20190904110400,-20.267322540283203,Normaly
20190904111400,-20.169227600097656,Normaly
20190904112400,-20.365089416503906,Normaly
20190904113400,-20.10109519958496,Normaly
20190904114400,-20.012685775756836,Normaly
20190904115400,-20.250789642333984,Normaly
20190904120400,-20.17645263671875,Normaly
20190904121400,-20.542987823486328,Normaly
20190904122400,-22.958040237426758,Normaly
20190904123400,-21.236011505126953,Normaly
20190904124400,-20.20905113220215,Normaly
20190904125400,-20.05298614501953,Normaly
20190904130400,-20.20687484741211,Normaly
20190904131400,-20.180295944213867,Normaly
20190904132400,-20.223373413085938,Normaly
20190904133400,-20.183042526245117,Normaly
20190904134400,-20.429332733154297,Normaly
20190904135400,-20.166439056396484,Normaly
20190904140400,-20.14251136779785,Normaly
20190904141400,-20.0677547454834,Normaly
20190904142400,-20.0606632232666,Normaly
20190904143400,-20.064355850219727,Normaly
20190904144400,-20.077266693115234,Normaly
20190904145400,-20.20663070678711,Normaly
20190904150400,-20.091264724731445,Normaly
20190904151400,-20.103153228759766,Normaly
20190904152400,-20.084171295166016,Normaly
20190904153400,-20.040019989013672,Normaly
20190904154400,-20.125167846679688,Normaly
20190904155400,-20.080467224121094,Normaly
20190904160400,-20.046524047851562,Normaly
20190904161400,-20.065990447998047,Normaly
20190904162400,-20.022083282470703,Normaly
20190904163400,-20.082284927368164,Normaly
20190904164400,-20.234201431274414,Normaly
20190904165400,-20.625553131103516,Normaly
20190904170400,-20.43236541748047,Normaly
20190904171400,-20.50094223022461,Normaly
20190904172400,-20.15179443359375,Normaly
20190904173400,-20.06037712097168,Normaly
20190904174400,-20.23686408996582,Normaly
20190904175400,-20.24553871154785,Normaly
20190904180400,-20.253955841064453,Normaly
20190904181400,-18.268877029418945,Normaly
20190904182400,-18.299184799194336,Normaly
20190904183400,-18.423696517944336,Normaly
20190904184400,-18.461748123168945,Normaly
20190904185400,-18.470497131347656,Normaly
20190904190400,-18.467491149902344,Normaly
20190904191400,-18.59015655517578,Normaly
20190904192400,-18.668970108032227,Normaly
20190904193400,-18.68720245361328,Normaly
20190904194400,-18.654739379882812,Normaly
20190904195400,-18.49077606201172,Normaly
20190904200400,-18.520092010498047,Normaly
20190904201400,-18.24425506591797,Normaly
20190904202400,-18.778806686401367,Normaly
20190904203400,-18.534128189086914,Normaly
20190904204400,-18.569570541381836,Normaly
20190904205400,-18.507427215576172,Normaly
20190904210400,-18.661300659179688,Normaly
20190904211400,-18.620155334472656,Normaly
20190904212400,-18.609153747558594,Normaly
20190904213400,-18.684450149536133,Normaly
20190904214400,-18.6077880859375,Normaly
20190904215400,-18.447595596313477,Normaly
20190904220400,-18.565052032470703,Normaly
20190904221400,-18.544076919555664,Normaly
20190904222400,-18.577232360839844,Normaly
20190904223400,-18.397937774658203,Normaly
20190904224400,-18.522008895874023,Normaly
20190904225400,-18.482723236083984,Normaly
20190904230400,-18.447574615478516,Normaly
20190904231400,-18.79927635192871,Normaly
20190904232400,-18.459457397460938,Normaly
20190904233400,-18.509138107299805,Normaly
20190904234400,-18.497356414794922,Normaly
20190904235400,-18.482925415039062,Normaly
20190905000400,-18.568103790283203,Normaly
20190905001400,-18.65584373474121,Normaly
20190905002400,-18.76925277709961,Normaly
20190905003400,-18.656742095947266,Normaly
20190905004400,-18.660240173339844,Normaly
20190905005400,-18.710968017578125,Normaly
20190905010400,-18.550865173339844,Normaly
20190905011400,-18.565305709838867,Normaly
20190905012400,-19.171669006347656,Normaly
20190905013400,-18.59994888305664,Normaly
20190905014400,-18.836448669433594,Normaly
20190905015400,-19.25896644592285,Normaly
20190905020400,-18.924602508544922,Normaly
20190905021400,-18.95197868347168,Normaly
20190905022400,-18.78980827331543,Normaly
20190905023400,-19.373525619506836,Normaly
20190905024400,-18.868309020996094,Normaly
20190905025400,-18.83732795715332,Normaly
20190905030400,-18.730514526367188,Normaly
20190905031400,-18.83733558654785,Normaly
20190905032400,-18.90343475341797,Normaly
20190905033400,-18.720211029052734,Normaly
20190905034400,-18.890995025634766,Normaly
20190905035400,-18.8448429107666,Normaly
20190905040400,-19.085018157958984,Normaly
20190905041400,-18.900121688842773,Normaly
20190905042400,-18.626293182373047,Normaly
20190905043400,-18.711524963378906,Normaly
20190905044400,-18.816112518310547,Normaly
20190905045400,-18.820541381835938,Normaly
20190905050400,-18.847753524780273,Normaly
20190905051400,-18.75506591796875,Normaly
20190905052400,-18.76992416381836,Normaly
20190905053400,-18.682010650634766,Normaly
20190905054400,-18.834564208984375,Normaly
20190905055400,-18.927309036254883,Normaly
20190905060400,-18.837526321411133,Normaly
20190905061400,-19.082990646362305,Normaly
20190905062400,-19.72346305847168,Normaly
20190905063400,-19.264484405517578,Normaly
20190905064400,-19.510486602783203,Normaly
20190905065400,-19.485105514526367,Normaly
20190905070400,-19.023420333862305,Normaly
20190905071400,-19.863624572753906,Normaly
20190905072400,-19.607112884521484,Normaly
20190905073400,-19.220035552978516,Normaly
20190905074400,-20.10854721069336,Normaly
20190905075400,-19.629663467407227,Normaly
20190905080400,-19.46272850036621,Normaly
20190905081400,-19.92261505126953,Normaly
20190905082400,-19.407115936279297,Normaly
20190905083400,-19.82179832458496,Normaly
20190905084400,-19.296661376953125,Normaly
20190905085400,-19.957069396972656,Normaly
20190905090400,-20.69396209716797,Normaly
20190905091400,-19.955196380615234,Normaly
20190905092400,-20.099441528320312,Normaly
20190905093400,-20.05075454711914,Normaly
20190905094400,-20.3565616607666,Normaly
20190905095400,-20.160118103027344,Normaly
20190905100400,-19.84062385559082,Normaly
20190905101400,-19.734886169433594,Normaly
20190905102400,-20.167804718017578,Normaly
20190905103400,-19.54194450378418,Normaly
20190905104400,-19.61880111694336,Normaly
20190905105400,-19.653894424438477,Normaly
20190905110400,-19.543264389038086,Normaly
20190905111400,-19.78127670288086,Normaly
20190905112400,-19.32818031311035,Normaly
20190905113400,-18.838726043701172,Normaly
20190905114400,-18.83891487121582,Normaly
20190905115400,-18.680084228515625,Normaly
20190905120400,-18.720979690551758,Normaly
20190905121400,-18.866914749145508,Normaly
20190905122400,-18.80144500732422,Normaly
20190905123400,-18.804880142211914,Normaly
20190905124400,-18.845794677734375,Normaly
20190905125400,-18.713470458984375,Normaly
20190905130400,-19.07010841369629,Normaly
20190905131400,-18.856220245361328,Normaly
20190905132400,-18.96106719970703,Normaly
20190905133400,-18.820430755615234,Normaly
20190905134400,-18.969636917114258,Normaly
20190905135400,-19.07791519165039,Normaly
20190905140400,-19.9285831451416,Normaly
20190905141400,-18.791229248046875,Normaly
20190905142400,-18.78386878967285,Normaly
20190905143400,-18.874671936035156,Normaly
20190905144400,-18.836713790893555,Normaly
20190905145400,-18.868114471435547,Normaly
20190905150400,-18.935546875,Normaly
20190905151400,-18.98415756225586,Normaly
20190905152400,-18.837482452392578,Normaly
20190905153400,-18.823110580444336,Normaly
20190905154400,-18.98839569091797,Normaly
20190905155400,-18.773815155029297,Normaly
20190905160400,-18.98849868774414,Normaly
20190905161400,-19.01089096069336,Normaly
20190905162400,-18.90558433532715,Normaly
20190905163400,-18.907312393188477,Normaly
20190905164400,-18.913053512573242,Normaly
20190905165400,-19.50542449951172,Normaly
20190905170400,-19.233951568603516,Normaly
20190905171400,-19.033185958862305,Normaly
20190905172400,-19.165748596191406,Normaly
20190905173400,-19.135250091552734,Normaly
20190905174400,-19.220998764038086,Normaly
20190905175400,-19.149551391601562,Normaly
20190905180400,-19.160669326782227,Normaly
20190905181400,-19.140470504760742,Normaly
20190905182400,-19.362024307250977,Normaly
20190905183400,-19.28011703491211,Normaly
20190905184400,-19.095142364501953,Normaly
20190905185400,-19.20395278930664,Normaly
20190905190400,-19.257225036621094,Normaly
20190905191400,-19.272872924804688,Normaly
20190905192400,-19.288209915161133,Normaly
20190905193400,-19.120880126953125,Normaly
20190905194400,-19.261606216430664,Normaly
20190905195400,-19.075454711914062,Normaly
20190905200400,-19.310928344726562,Normaly
20190905201400,-19.24248695373535,Normaly
20190905202400,-19.13385009765625,Normaly
20190905203400,-19.11194610595703,Normaly
20190905204400,-19.316864013671875,Normaly
20190905205400,-19.203205108642578,Normaly
20190905210400,-19.30917739868164,Normaly
20190905211400,-19.282344818115234,Normaly
20190905212400,-19.217540740966797,Normaly
20190905213400,-19.269813537597656,Normaly
20190905214400,-19.32886505126953,Normaly
20190905215400,-19.271087646484375,Normaly
20190905220400,-19.351181030273438,Normaly
20190905221400,-19.286945343017578,Normaly
20190905222400,-19.221094131469727,Normaly
20190905223400,-19.217700958251953,Normaly
20190905224400,-19.407272338867188,Normaly
20190905225400,-19.434171676635742,Normaly
20190905230400,-19.261117935180664,Normaly
20190905231400,-19.27886390686035,Normaly
20190905232400,-19.255260467529297,Normaly
20190905233400,-19.468029022216797,Normaly
20190905234400,-19.355846405029297,Normaly
20190905235400,-19.3117618560791,Normaly
20190906000400,-19.36251449584961,Normaly
20190906001400,-19.73984146118164,Normaly
20190906002400,-19.211833953857422,Normaly
20190906003400,-19.347925186157227,Normaly
20190906004400,-19.43670082092285,Normaly
20190906005400,-19.48363494873047,Normaly
20190906010400,-19.569137573242188,Normaly
20190906011400,-19.412979125976562,Normaly
20190906012400,-19.55944061279297,Normaly
20190906013400,-19.469348907470703,Normaly
20190906014400,-19.622112274169922,Normaly
20190906015400,-19.537424087524414,Normaly
20190906020400,-19.610450744628906,Normaly
20190906021400,-19.454177856445312,Normaly
20190906022400,-19.58749771118164,Normaly
20190906023400,-19.601211547851562,Normaly
20190906024400,-20.389739990234375,Normaly
20190906025400,-19.52006721496582,Normaly
20190906030400,-19.561372756958008,Normaly
20190906031400,-19.70985984802246,Normaly
20190906032400,-19.978670120239258,Normaly
20190906033400,-19.91461181640625,Normaly
20190906034400,-19.896522521972656,Normaly
20190906035400,-19.866111755371094,Normaly
20190906040400,-19.55365562438965,Normaly
20190906041400,-19.670881271362305,Normaly
20190906042400,-19.517871856689453,Normaly
20190906043400,-19.72559356689453,Normaly
20190906044400,-19.675643920898438,Normaly
20190906045400,-19.57530975341797,Normaly
20190906050400,-19.676532745361328,Normaly
20190906051400,-19.589731216430664,Normaly
20190906052400,-19.6618595123291,Normaly
20190906053400,-19.80441665649414,Normaly
20190906054400,-19.6463565826416,Normaly
20190906055400,-19.810646057128906,Normaly
20190906060400,-20.082300186157227,Normaly
20190906061400,-19.89983367919922,Normaly
20190906062400,-23.629749298095703,Normaly
20190906063400,-23.272171020507812,Normaly
20190906064400,-23.474092483520508,Normaly
20190906065400,-23.824954986572266,Normaly
20190906070400,-23.87202262878418,Normaly
20190906071400,-23.90582847595215,Normaly
20190906072400,-23.870098114013672,Normaly
20190906073400,-20.581382751464844,Normaly
20190906074400,-23.73615074157715,Normaly
20190906075400,-23.8007755279541,Normaly
20190906080400,-23.229429244995117,Normaly
20190906081400,-23.544841766357422,Normaly
20190906082400,-24.24285888671875,Normaly
20190906083400,-23.26781463623047,Normaly
20190906084400,-24.952083587646484,Normaly
20190906085400,-24.215606689453125,Normaly
20190906090400,-21.066280364990234,Normaly
20190906091400,-24.868457794189453,Normaly
20190906092400,-24.217893600463867,Normaly
20190906093400,-21.067108154296875,Normaly
20190906094400,-24.014307022094727,Normaly
20190906095400,-24.109779357910156,Normaly
20190906100400,-23.982696533203125,Normaly
20190906101400,-23.776371002197266,Normaly
20190906102400,-23.381027221679688,Normaly
20190906103400,-23.034835815429688,Normaly
20190906104400,-23.082027435302734,Normaly
20190906105400,-21.868728637695312,Normaly
20190906110400,-23.664199829101562,Normaly
20190906111400,-23.853883743286133,Normaly
20190906112400,-23.177738189697266,Normaly
20190906113400,-23.74280548095703,Normaly
20190906114400,-23.559326171875,Normaly
20190906115400,-20.090837478637695,Normaly
20190906120400,-19.7154483795166,Normaly
20190906121400,-19.762163162231445,Normaly
20190906122400,-19.815086364746094,Normaly
20190906123400,-19.769716262817383,Normaly
20190906124400,-19.799137115478516,Normaly
20190906125400,-19.8165283203125,Normaly
20190906130400,-20.13145637512207,Normaly
20190906131400,-19.823244094848633,Normaly
20190906132400,-20.01295280456543,Normaly
20190906133400,-19.98345184326172,Normaly
20190906134400,-19.956321716308594,Normaly
20190906135400,-19.787736892700195,Normaly
20190906140400,-19.94945526123047,Normaly
20190906141400,-20.12250328063965,Normaly
20190906142400,-20.846960067749023,Normaly
20190906143400,-19.955787658691406,Normaly
20190906144400,-20.022594451904297,Normaly
20190906145400,-19.869508743286133,Normaly
20190906150400,-20.120189666748047,Normaly
20190906151400,-20.084314346313477,Normaly
20190906152400,-19.998193740844727,Normaly
20190906153400,-20.069225311279297,Normaly
20190906154400,-19.96417999267578,Normaly
20190906155400,-19.879226684570312,Normaly
20190906160400,-19.85810089111328,Normaly
20190906161400,-20.308752059936523,Normaly
20190906162400,-20.038328170776367,Normaly
20190906163400,-19.96936798095703,Normaly
20190906164400,-20.598316192626953,Normaly
20190906165400,-20.15748405456543,Normaly
20190906170400,-20.200271606445312,Normaly
20190906171400,-22.92163848876953,Normaly
20190906172400,-19.936067581176758,Normaly
20190906173400,-19.85220718383789,Normaly
20190906174400,-19.959232330322266,Normaly
20190906175400,-19.873931884765625,Normaly
20190906180400,-19.98820686340332,Normaly
20190906181400,-19.96514320373535,Normaly
20190906182400,-20.008480072021484,Normaly
20190906183400,-19.88065528869629,Normaly
20190906184400,-19.90017318725586,Normaly
20190906185400,-19.90655517578125,Normaly
20190906190400,-19.870075225830078,Normaly
20190906191400,-19.94038963317871,Normaly
20190906192400,-19.956573486328125,Normaly
20190906193400,-19.89806365966797,Normaly
20190906194400,-20.095256805419922,Normaly
20190906195400,-19.815282821655273,Normaly
20190906200400,-20.061420440673828,Normaly
20190906201400,-20.081411361694336,Normaly
20190906202400,-19.855073928833008,Normaly
20190906203400,-19.995975494384766,Normaly
20190906204400,-19.921829223632812,Normaly
20190906205400,-19.813535690307617,Normaly
20190906210400,-19.987993240356445,Normaly
20190906211400,-19.81570053100586,Normaly
20190906212400,-19.816482543945312,Normaly
20190906213400,-19.910484313964844,Normaly
20190906214400,-19.93503189086914,Normaly
20190906215400,-19.801700592041016,Normaly
20190906220400,-19.852718353271484,Normaly
20190906221400,-19.91790199279785,Normaly
20190906222400,-19.99895668029785,Normaly
20190906223400,-20.099475860595703,Normaly
20190906224400,-20.129566192626953,Normaly
20190906225400,-20.65877342224121,Normaly
20190906230400,-20.54601287841797,Normaly
20190906231400,-20.327516555786133,Normaly
20190906232400,-20.44469451904297,Normaly
20190906233400,-20.06874656677246,Normaly
20190906234400,-20.760955810546875,Normaly
20190906235400,-20.40009117126465,Normaly
20190907000400,-20.0120849609375,Normaly
20190907001400,-20.274023056030273,Normaly
20190907002400,-20.278152465820312,Normaly
20190907003400,-20.668354034423828,Normaly
20190907004400,-21.238285064697266,Normaly
20190907005400,-21.061450958251953,Normaly
20190907010400,-20.550392150878906,Normaly
20190907011400,-20.787555694580078,Normaly
20190907012400,-20.756803512573242,Normaly
20190907013400,-20.244966506958008,Normaly
20190907014400,-20.28775405883789,Normaly
20190907015400,-20.384761810302734,Normaly
20190907020400,-21.513324737548828,Normaly
20190907021400,-20.609830856323242,Normaly
20190907022400,-21.26495361328125,Normaly
20190907023400,-21.094783782958984,Normaly
20190907024400,-20.646835327148438,Normaly
20190907025400,-20.71538543701172,Normaly
20190907030400,-20.794105529785156,Normaly
20190907031400,-20.776988983154297,Normaly
20190907032400,-20.865209579467773,Normaly
20190907033400,-20.618640899658203,Normaly
20190907034400,-21.471694946289062,Normaly
20190907035400,-21.108135223388672,Normaly
20190907040400,-21.26058006286621,Normaly
20190907041400,-20.681123733520508,Normaly
20190907042400,-20.7569522857666,Normaly
20190907043400,-20.961923599243164,Normaly
20190907044400,-20.614667892456055,Normaly
20190907045400,-20.55815887451172,Normaly
20190907050400,-20.481611251831055,Normaly
20190907051400,-20.297195434570312,Normaly
20190907052400,-20.07183265686035,Normaly
20190907053400,-20.008384704589844,Normaly
20190907054400,-20.026002883911133,Normaly
20190907055400,-19.868606567382812,Normaly
20190907060400,-20.115007400512695,Normaly
20190907061400,-19.94381332397461,Normaly
20190907062400,-20.134309768676758,Normaly
20190907063400,-20.3034610748291,Normaly
20190907064400,-20.03002166748047,Normaly
20190907065400,-19.87189483642578,Normaly
20190907070400,-20.002052307128906,Normaly
20190907071400,-20.456546783447266,Normaly
20190907072400,-19.906265258789062,Normaly
20190907073400,-20.14687728881836,Normaly
20190907074400,-20.898544311523438,Normaly
20190907075400,-20.485862731933594,Normaly
20190907080400,-20.54353141784668,Normaly
20190907081400,-20.961416244506836,Normaly
20190907082400,-20.534866333007812,Normaly
20190907083400,-20.616069793701172,Normaly
20190907084400,-20.58811378479004,Normaly
20190907085400,-21.168415069580078,Normaly
20190907090400,-20.52788543701172,Normaly
20190907091400,-20.644969940185547,Normaly
20190907092400,-21.265426635742188,Normaly
20190907093400,-20.90862274169922,Normaly
20190907094400,-20.52701187133789,Normaly
20190907095400,-20.605728149414062,Normaly
20190907100400,-21.06807518005371,Normaly
20190907101400,-20.80374526977539,Normaly
20190907102400,-20.6748104095459,Normaly
20190907103400,-20.663259506225586,Normaly
20190907104400,-20.50021743774414,Normaly
20190907105400,-20.323177337646484,Normaly
20190907110400,-20.833402633666992,Normaly
20190907111400,-20.23638916015625,Normaly
20190907112400,-20.02777671813965,Normaly
20190907113400,-19.927837371826172,Normaly
20190907114400,-19.861797332763672,Normaly
20190907115400,-19.778091430664062,Normaly
20190907120400,-19.858776092529297,Normaly
20190907121400,-19.926010131835938,Normaly
20190907122400,-19.91083526611328,Normaly
20190907123400,-19.955148696899414,Normaly
20190907124400,-20.011211395263672,Normaly
20190907125400,-19.976591110229492,Normaly
20190907130400,-20.68741226196289,Normaly
20190907131400,-20.228351593017578,Normaly
20190907132400,-20.3636531829834,Normaly
20190907133400,-20.106229782104492,Normaly
20190907134400,-20.106184005737305,Normaly
20190907135400,-20.21302032470703,Normaly
20190907140400,-20.037120819091797,Normaly
20190907141400,-20.091981887817383,Normaly
20190907142400,-19.99636459350586,Normaly
20190907143400,-20.75968360900879,Normaly
20190907144400,-20.63416862487793,Normaly
20190907145400,-20.070415496826172,Normaly
20190907150400,-20.258460998535156,Normaly
20190907151400,-20.210311889648438,Normaly
20190907152400,-20.004539489746094,Normaly
20190907153400,-20.29833221435547,Normaly
20190907154400,-20.050376892089844,Normaly
20190907155400,-19.815658569335938,Normaly
20190907160400,-20.25398063659668,Normaly
20190907161400,-20.3670654296875,Normaly
20190907162400,-22.0954532623291,Normaly
20190907163400,-20.147293090820312,Normaly
20190907164400,-20.11862564086914,Normaly
20190907165400,-20.161766052246094,Normaly
20190907170400,-20.125558853149414,Normaly
20190907171400,-19.923961639404297,Normaly
20190907172400,-20.194503784179688,Normaly
20190907173400,-20.05730438232422,Normaly
20190907174400,-20.441150665283203,Normaly
20190907175400,-20.403118133544922,Normaly
20190907180400,-19.96820831298828,Normaly
20190907181400,-19.95342445373535,Normaly
20190907182400,-20.042713165283203,Normaly
20190907183400,-19.978260040283203,Normaly
20190907184400,-20.156818389892578,Normaly
20190907185400,-20.043087005615234,Normaly
20190907190400,-20.08208465576172,Normaly
20190907191400,-19.99593734741211,Normaly
20190907192400,-19.942628860473633,Normaly
20190907193400,-19.890928268432617,Normaly
20190907194400,-20.094314575195312,Normaly
20190907195400,-20.018402099609375,Normaly
20190907200400,-19.964637756347656,Normaly
20190907201400,-20.12567901611328,Normaly
20190907202400,-20.061405181884766,Normaly
20190907203400,-19.980581283569336,Normaly
20190907204400,-20.22156524658203,Normaly
20190907205400,-19.942459106445312,Normaly
20190907210400,-19.96318817138672,Normaly
20190907211400,-20.022708892822266,Normaly
20190907212400,-20.064512252807617,Normaly
20190907213400,-20.023386001586914,Normaly
20190907214400,-20.093976974487305,Normaly
20190907215400,-20.048336029052734,Normaly
20190907220400,-20.25052261352539,Normaly
20190907221400,-20.07364845275879,Normaly
20190907222400,-20.390090942382812,Normaly
20190907223400,-20.318269729614258,Normaly
20190907224400,-20.290260314941406,Normaly
20190907225400,-20.306232452392578,Normaly
20190907230400,-20.173053741455078,Normaly
20190907231400,-20.079875946044922,Normaly
20190907232400,-20.280019760131836,Normaly
20190907233400,-20.03845977783203,Normaly
20190907234400,-20.142852783203125,Normaly
20190907235400,-20.10987091064453,Normaly
20190908000400,-20.046016693115234,Normaly
20190908001400,-20.754146575927734,Normaly
20190908002400,-20.364845275878906,Normaly
20190908003400,-20.538602828979492,Normaly
20190908004400,-20.992996215820312,Normaly
20190908005400,-20.049907684326172,Normaly
20190908010400,-20.30985450744629,Normaly
20190908011400,-20.616392135620117,Normaly
20190908012400,-20.623090744018555,Normaly
20190908013400,-22.126522064208984,Normaly
20190908014400,-21.39091682434082,Normaly
20190908015400,-21.17874526977539,Normaly
20190908020400,-20.454833984375,Normaly
20190908021400,-20.634502410888672,Normaly
20190908022400,-20.813186645507812,Normaly
20190908023400,-20.868988037109375,Normaly
20190908024400,-20.819950103759766,Normaly
20190908025400,-20.88360023498535,Normaly
20190908030400,-20.84333038330078,Normaly
20190908031400,-21.578948974609375,Normaly
20190908032400,-21.355892181396484,Normaly
20190908033400,-20.618534088134766,Normaly
20190908034400,-20.769798278808594,Normaly
20190908035400,-20.576080322265625,Normaly
20190908040400,-20.989505767822266,Normaly
20190908041400,-20.55008316040039,Normaly
20190908042400,-20.448436737060547,Normaly
20190908043400,-20.128427505493164,Normaly
20190908044400,-20.618526458740234,Normaly
20190908045400,-21.030208587646484,Normaly
20190908050400,-20.369083404541016,Normaly
20190908051400,-20.179752349853516,Normaly
